group	dataset	ID	Name	Source	pValue	FDR_BH	FDR_BY	Bonferroni	Genes_from_Input	Genes_in_Annotation	include
active_down	GO: Biological Process	GO:0016042	lipid catabolic process	NA	1.92E-26	1.06E-23	1.02E-22	1.70E-22	97	387	FALSE
active_down	GO: Biological Process	GO:0006629	lipid metabolic process	NA	6.46E-54	1.90E-50	1.84E-49	5.70E-50	303	1599	TRUE
active_down	1	C0023893	Liver Cirrhosis, Experimental	DisGeNET Curated	1.63E-21	1.65E-17	1.61E-16	1.65E-17	109	774	FALSE
active_down	2	MODULE 23	Liver genes - metabolism and xenobiotics.	C4:CM: Cancer Modules	1.14E-20	5.32E-18	3.94E-17	1.06E-17	125	562	FALSE
active_down	5	C0376358	Malignant neoplasm of prostate	DisGeNET Curated	4.38E-11	7.36E-08	7.21E-07	4.42E-07	73	616	FALSE
active_down	25	958	Membrane spanning 4-domains	genenames.org	2.01E-03	3.14E-02	2.06E-01	7.85E-01	5	18	FALSE
active_down	Coexpression Atlas	mendel RNAseq e17.5 Urothelium ShhCreRFP 2500	mendel RNAseq e17.5 Urothelium ShhCreRFP 2500	Gudmap RNAseq	5.07E-64	1.90E-61	1.70E-60	2.28E-60	323	1629	FALSE
active_down	Coexpression Atlas	mendel RNAseq e17.5 Urothelium ShhCreRFP 2500 K1	mendel RNAseq e17.5 Urothelium ShhCreRFP 2500 K1	Gudmap RNAseq	1.71E-44	3.07E-42	2.76E-41	7.68E-41	208	987	FALSE
active_down	Coexpression Atlas	mendel RNAseq e18.5 Urothelium Krt5CreRFP 2500	mendel RNAseq e18.5 Urothelium Krt5CreRFP 2500	Gudmap RNAseq	9.95E-61	2.98E-58	2.68E-57	4.47E-57	352	1928	FALSE
active_down	Coexpression Atlas	PCBC ratio MESO-15 blastocyst vs MESO-15 amniotic fluid MSC cfr-2X-p05	MESO-15 blastocyst vs MESO-15 amniotic fluid MSC-Confounder removed-fold2.0 adjp0.05	PCBC_AltAnalyze	4.57E-87	4.10E-84	3.69E-83	2.05E-83	236	751	FALSE
active_down	Coexpression Atlas	PCBC ratio MESO-15 vs MESO-5 cfr-2X-p05	Mesoderm Day 15 vs Mesoderm Day 5-Confounder removed-fold2.0 adjp0.05	PCBC_AltAnalyze	3.67E-66	1.65E-63	1.48E-62	1.65E-62	252	1049	FALSE
active_down	Coexpression Atlas	PCBC ratio MESO-15 vs SC cfr-2X-p05	Mesoderm Day 15 vs Pluripotent Stem Cells-Confounder removed-fold2.0 adjp0.05	PCBC_AltAnalyze	2.14E-57	5.35E-55	4.80E-54	9.62E-54	313	1648	FALSE
active_down	2	EFO 0004725	metabolite measurement	GWAS	3.86E-20	1.95E-16	1.91E-15	3.89E-16	87	560	FALSE
active_down	9	638	Metallothioneins	genenames.org	3.36E-05	1.46E-03	9.53E-03	1.31E-02	7	19	FALSE
active_down	GO: Cellular Component	GO:0042579	microbody	NA	4.92E-17	2.85E-15	2.11E-14	4.56E-14	49	167	FALSE
active_down	GO: Cellular Component	GO:0031907	microbody lumen	NA	7.62E-14	3.72E-12	2.75E-11	7.06E-11	25	57	FALSE
active_down	GO: Cellular Component	GO:0005740	mitochondrial envelope	NA	7.18E-24	8.32E-22	6.17E-21	6.66E-21	159	912	TRUE
active_down	GO: Cellular Component	GO:0005743	mitochondrial inner membrane	NA	1.25E-18	9.68E-17	7.17E-16	1.16E-15	110	596	TRUE
active_down	GO: Cellular Component	GO:0031966	mitochondrial membrane	NA	3.93E-20	3.64E-18	2.70E-17	3.64E-17	144	857	TRUE
active_down	GO: Molecular Functio	GO:0033293	monocarboxylic acid binding	NA	1.68E-10	3.46E-08	2.87E-07	3.81E-07	34	127	FALSE
active_down	GO: Biological Process	GO:0072329	monocarboxylic acid catabolic process	NA	3.23E-23	1.36E-20	1.31E-19	2.85E-19	54	150	FALSE
active_down	GO: Biological Process	GO:0032787	monocarboxylic acid metabolic process	NA	6.59E-47	9.70E-44	9.37E-43	5.82E-43	180	738	TRUE
active_down	5	hsa-miR-548ab	NA	MirDB	2.76E-51	3.78E-48	3.62E-47	2.24E-47	145	1176	FALSE
active_down	3	hsa-miR-3646	NA	MirDB	2.12E-55	5.72E-52	5.48E-51	1.72E-51	191	1852	FALSE
active_down	2	hsa-miR-335-3p	NA	MirDB	1.50E-57	6.05E-54	5.80E-53	1.21E-53	193	1829	FALSE
active_down	1	hsa-miR-3662	NA	MirDB	7.79E-59	6.30E-55	6.04E-54	6.30E-55	203	1972	FALSE
active_down	1	IPR016040	NAD(P)-bd dom	InterPro	3.32E-12	1.39E-08	1.27E-07	1.66E-08	45	173	FALSE
active_down	3	1150	NADH:ubiquinone oxidoreductase supernumerary subunits	genenames.org	1.69E-08	1.92E-06	1.26E-05	6.58E-06	12	30	FALSE
active_down	4	int:NDUFA3	NDUFA3 interactions	NA	1.42E-12	5.21E-09	5.30E-08	2.08E-08	38	134	FALSE
active_down	4	71	Nuclear hormone receptors	genenames.org	1.97E-08	1.92E-06	1.26E-05	7.67E-06	15	49	FALSE
active_down	GO: Cellular Component	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	NA	1.76E-26	2.73E-24	2.02E-23	1.64E-23	213	1337	FALSE
active_down	19	667	Nudix hydrolase family	genenames.org	1.31E-03	2.69E-02	1.76E-01	5.10E-01	6	24	FALSE
active_down	GO: Cellular Component	GO:0031967	organelle envelope	NA	1.33E-20	1.37E-18	1.01E-17	1.23E-17	210	1456	FALSE
active_down	GO: Cellular Component	GO:0019866	organelle inner membrane	NA	2.51E-17	1.79E-15	1.33E-14	2.33E-14	114	654	FALSE
active_down	GO: Cellular Component	GO:0031984	organelle subcompartment	NA	1.12E-27	2.59E-25	1.92E-24	1.04E-24	252	1672	FALSE
active_down	GO: Molecular Functio	GO:0043177	organic acid binding	NA	1.60E-09	2.42E-07	2.01E-06	3.63E-06	56	301	FALSE
active_down	GO: Biological Process	GO:0016054	organic acid catabolic process	NA	4.75E-28	3.00E-25	2.90E-24	4.19E-24	83	281	FALSE
active_down	GO: Biological Process	GO:0006082	organic acid metabolic process	NA	3.39E-55	1.50E-51	1.45E-50	3.00E-51	245	1115	FALSE
active_down	GO: Molecular Functio	GO:0005342	organic acid transmembrane transporter activity	NA	7.49E-10	1.21E-07	1.01E-06	1.69E-06	42	189	FALSE
active_down	GO: Molecular Functio	GO:0008514	organic anion transmembrane transporter activity	NA	3.09E-13	1.17E-10	9.67E-10	6.99E-10	59	266	FALSE
active_down	GO: Biological Process	GO:1901615	organic hydroxy compound metabolic process	NA	3.86E-34	4.26E-31	4.12E-30	3.41E-30	148	659	FALSE
active_down	GO: Biological Process	GO:0019637	organophosphate metabolic process	NA	5.07E-29	3.73E-26	3.60E-25	4.47E-25	191	1084	FALSE
active_down	GO: Molecular Functio	GO:0016491	oxidoreductase activity	NA	9.59E-30	2.17E-26	1.80E-25	2.17E-26	163	806	TRUE
active_down	GO: Molecular Functio	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	NA	5.03E-14	2.28E-11	1.89E-10	1.14E-10	42	144	FALSE
active_down	GO: Molecular Functio	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	NA	2.85E-08	2.68E-06	2.23E-05	6.44E-05	40	197	FALSE
active_down	GO: Molecular Functio	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	NA	3.16E-08	2.86E-06	2.38E-05	7.16E-05	20	62	FALSE
active_down	GO: Molecular Functio	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	NA	4.32E-13	1.40E-10	1.16E-09	9.78E-10	39	134	FALSE
active_down	3	MODULE 93	Oxidoreductases.	C4:CM: Cancer Modules	3.11E-20	9.65E-18	7.16E-17	2.90E-17	62	182	FALSE
active_down	GO: Biological Process	GO:0043436	oxoacid metabolic process	NA	1.16E-55	1.03E-51	9.90E-51	1.03E-51	245	1109	FALSE
active_down	GO: Cellular Component	GO:0005782	peroxisomal matrix	NA	7.62E-14	3.72E-12	2.75E-11	7.06E-11	25	57	FALSE
active_down	GO: Cellular Component	GO:0005777	peroxisome	NA	4.92E-17	2.85E-15	2.11E-14	4.56E-14	49	167	FALSE
active_down	16	939	Plakins	genenames.org	4.67E-04	1.14E-02	7.46E-02	1.82E-01	4	8	FALSE
active_down	GO: Cellular Component	GO:0098590	plasma membrane region	NA	2.38E-16	1.30E-14	9.60E-14	2.20E-13	208	1565	FALSE
active_down	3	ctd:D011285	Pregnenolone Carbonitrile	CTD	6.30E-39	9.43E-35	1.06E-33	2.83E-34	248	1504	FALSE
active_down	GO: Biological Process	GO:0034308	primary alcohol metabolic process	NA	9.13E-21	3.36E-18	3.24E-17	8.06E-17	46	123	FALSE
active_down	GO: Molecular Functio	GO:0042803	protein homodimerization activity	NA	2.96E-09	3.94E-07	3.27E-06	6.69E-06	114	824	FALSE
active_down	1	23376485	Proteomic analysis of podocyte exosome-enriched fraction from normal human urine.	Pubmed	1.46E-103	2.19E-98	2.74E-97	2.19E-98	315	1744	FALSE
active_down	Pathway	M10320	REACTOME BIOLOGICAL OXIDATIONS	Reactome Pathways	1.80E-28	3.59E-25	3.18E-24	7.18E-25	77	220	FALSE
active_down	Pathway	MM14838	REACTOME BIOLOGICAL OXIDATIONS	Reactome Pathways	3.51E-24	3.50E-21	3.10E-20	1.40E-20	71	218	FALSE
active_down	Pathway	M45012	REACTOME DRUG ADME	Reactome Pathways	2.12E-15	6.49E-13	5.76E-12	8.44E-12	39	109	FALSE
active_down	Pathway	MM15692	REACTOME DRUG ADME	Reactome Pathways	9.18E-14	2.29E-11	2.03E-10	3.66E-10	38	115	FALSE
active_down	Pathway	M27854	REACTOME FATTY ACID METABOLISM	Reactome Pathways	5.98E-18	2.65E-15	2.35E-14	2.38E-14	55	177	TRUE
active_down	Pathway	MM15573	REACTOME FATTY ACID METABOLISM	Reactome Pathways	1.79E-16	7.13E-14	6.32E-13	7.13E-13	52	172	FALSE
active_down	Pathway	MM14563	REACTOME METABOLISM	Reactome Pathways	3.10E-65	1.24E-61	1.10E-60	1.24E-61	367	1802	FALSE
active_down	Pathway	M27451	REACTOME METABOLISM OF LIPIDS	Reactome Pathways	1.14E-25	1.52E-22	1.35E-21	4.56E-22	153	746	TRUE
active_down	Pathway	MM15193	REACTOME METABOLISM OF LIPIDS	Reactome Pathways	2.00E-22	1.33E-19	1.18E-18	7.97E-19	128	610	FALSE
active_down	Pathway	M18311	REACTOME METABOLISM OF VITAMINS AND COFACTORS	Reactome Pathways	4.47E-13	8.11E-11	7.19E-10	1.79E-09	50	192	FALSE
active_down	Pathway	M738	REACTOME PHASE I FUNCTIONALIZATION OF COMPOUNDS	Reactome Pathways	8.22E-14	2.19E-11	1.94E-10	3.28E-10	36	104	FALSE
active_down	Pathway	M18788	REACTOME PHASE II CONJUGATION OF COMPOUNDS	Reactome Pathways	4.19E-13	7.97E-11	7.06E-10	1.67E-09	36	109	FALSE
active_down	Pathway	M27932	REACTOME PROTEIN LOCALIZATION	Reactome Pathways	3.81E-12	6.08E-10	5.39E-09	1.52E-08	44	164	FALSE
active_down	Pathway	M5988	REACTOME SLC MEDIATED TRANSMEMBRANE TRANSPORT	Reactome Pathways	2.10E-13	4.66E-11	4.14E-10	8.39E-10	59	247	FALSE
active_down	Pathway	MM15076	REACTOME SLC MEDIATED TRANSMEMBRANE TRANSPORT	Reactome Pathways	1.51E-13	3.55E-11	3.15E-10	6.04E-10	57	232	FALSE
active_down	Pathway	M516	REACTOME THE CITRIC ACID TCA CYCLE AND RESPIRATORY ELECTRON TRANSPORT	Reactome Pathways	1.32E-12	2.28E-10	2.03E-09	5.25E-09	47	178	FALSE
active_down	Pathway	M27287	REACTOME TRANSPORT OF SMALL MOLECULES	Reactome Pathways	1.67E-12	2.78E-10	2.47E-09	6.68E-09	119	726	FALSE
active_down	GO: Cellular Component	GO:0070469	respirasome	NA	1.19E-09	5.25E-08	3.89E-07	1.10E-06	29	108	FALSE
active_down	GO: Cellular Component	GO:0098803	respiratory chain complex	NA	6.96E-09	2.58E-07	1.91E-06	6.46E-06	26	96	FALSE
active_down	GO: Biological Process	GO:0009410	response to xenobiotic stimulus	NA	3.44E-22	1.32E-19	1.28E-18	3.04E-18	114	567	FALSE
active_down	1	ctd:C089730	rosiglitazone	CTD	7.66E-56	3.44E-51	3.88E-50	3.44E-51	289	1571	FALSE
active_down	14	728	S ribosomal proteins	genenames.org	3.26E-04	8.61E-03	5.64E-02	1.27E-01	8	34	FALSE
active_down	GO: Molecular Functio	GO:0015291	secondary active transmembrane transporter activity	NA	3.10E-12	8.78E-10	7.29E-09	7.02E-09	61	295	FALSE
active_down	4	EFO 0005653	serum metabolite measurement	GWAS	9.53E-12	2.41E-08	2.36E-07	9.63E-08	100	944	FALSE
active_down	2	743	Short chain dehydrogenase/reductase superfamily	genenames.org	4.33E-12	8.43E-10	5.52E-09	1.69E-09	23	76	FALSE
active_down	Coexpression Atlas	small intestine	small intestine	Human Protein Atlas	1.11E-207	4.97E-204	4.47E-203	4.97E-204	249	339	FALSE
active_down	GO: Biological Process	GO:0044282	small molecule catabolic process	NA	9.83E-36	1.24E-32	1.20E-31	8.68E-32	118	433	FALSE
active_down	2	ctd:C016104	sodium bichromate	CTD	4.48E-39	9.43E-35	1.06E-33	2.01E-34	260	1614	FALSE
active_down	1	752	Solute carriers	genenames.org	4.99E-30	1.95E-27	1.27E-26	1.95E-27	86	395	FALSE
active_down	GO: Molecular Functio	GO:0015294	solute:monoatomic cation symporter activity	NA	6.46E-09	8.13E-07	6.75E-06	1.46E-05	31	124	FALSE
active_down	GO: Molecular Functio	GO:0015370	solute:sodium symporter activity	NA	1.55E-08	1.60E-06	1.33E-05	3.51E-05	24	83	FALSE
active_down	GO: Molecular Functio	GO:0005496	steroid binding	NA	1.81E-08	1.78E-06	1.48E-05	4.10E-05	32	136	FALSE
active_down	GO: Biological Process	GO:0008202	steroid metabolic process	NA	1.16E-24	5.38E-22	5.20E-21	1.02E-20	94	386	FALSE
active_down	6	762	Sulfotransferases, cytosolic	genenames.org	2.90E-06	1.88E-04	1.23E-03	1.13E-03	7	14	FALSE
active_down	GO: Molecular Functio	GO:0015293	symporter activity	NA	1.05E-11	2.64E-09	2.19E-08	2.38E-08	41	160	FALSE
active_down	5	MM3735	TABULA MURIS SENIS LARGE INTESTINE ENTEROCYTE OF EPITHELIUM OF LARGE INTESTINE AGEING	M8: Cell Type Signature	3.75E-83	7.69E-80	7.55E-79	3.85E-79	274	1241	FALSE
active_down	GO: Molecular Functio	GO:0046906	tetrapyrrole binding	NA	8.49E-09	9.61E-07	7.98E-06	1.92E-05	36	160	FALSE
active_down	12	1215	Transmembrane BAX inhibitor motif containing	genenames.org	1.09E-04	3.55E-03	2.32E-02	4.26E-02	4	6	FALSE
active_down	GO: Molecular Functio	GO:0022857	transmembrane transporter activity	NA	2.49E-16	1.41E-13	1.17E-12	5.62E-13	178	1213	FALSE
active_down	GO: Molecular Functio	GO:0005215	transporter activity	NA	8.90E-20	1.01E-16	8.36E-16	2.01E-16	201	1332	FALSE
active_down	4	IPR002213	UDP glucos trans	InterPro	1.59E-08	1.59E-05	1.45E-04	7.96E-05	12	21	FALSE
active_down	5	363	UDP glucuronosyltransferases|Minor histocompatibility antigens	genenames.org	3.99E-08	3.11E-06	2.04E-05	1.56E-05	12	32	FALSE
active_down	5	PS00375	UDPGT	PROSITE	1.59E-08	1.59E-05	1.45E-04	7.96E-05	12	21	FALSE
active_down	3	PF00201	UDPGT	Pfam	1.59E-08	1.59E-05	1.45E-04	7.96E-05	12	21	FALSE
active_down	3	EFO 0005116	urinary metabolite measurement	GWAS	7.99E-12	2.41E-08	2.36E-07	8.07E-08	42	245	FALSE
active_down	5	V$HNF1 01	V$HNF1 01	TFBS	2.48E-11	5.27E-09	3.98E-08	2.64E-08	38	195	FALSE
active_down	1	V$HNF4 01	V$HNF4 01	TFBS	2.95E-13	3.14E-10	2.37E-09	3.14E-10	43	212	FALSE
active_down	3	V$HNF4 Q6	V$HNF4 Q6	TFBS	2.00E-12	7.10E-10	5.36E-09	2.13E-09	41	206	FALSE
active_down	Pathway	MM15942	WP AMINO ACID METABOLISM	WikiPathways	3.75E-13	7.87E-11	6.98E-10	1.49E-09	34	98	FALSE
active_down	Pathway	MM15844	WP METAPATHWAY BIOTRANSFORMATION	WikiPathways	1.26E-14	3.60E-12	3.19E-11	5.03E-11	46	153	FALSE
active_down	Pathway	M39588	WP METAPATHWAY BIOTRANSFORMATION PHASE I AND II	WikiPathways	8.02E-24	6.40E-21	5.67E-20	3.20E-20	64	183	FALSE
active_down	Pathway	M39428	WP NUCLEAR RECEPTORS META PATHWAY	WikiPathways	1.28E-15	4.25E-13	3.77E-12	5.10E-12	73	314	FALSE
active_down	GO: Biological Process	GO:0006805	xenobiotic metabolic process	NA	2.58E-29	2.07E-26	2.00E-25	2.28E-25	60	146	FALSE
active_up	1	2.60.40.10	-	Gene3D	1.96E-35	1.25E-31	1.17E-30	1.25E-31	207	663	FALSE
active_up	5	12q13.3	12q13.3	NA	1.50E-05	2.80E-03	2.15E-02	1.82E-02	12	51	FALSE
active_up	4	4q21	4q21	NA	4.16E-07	1.26E-04	9.70E-04	5.05E-04	9	20	FALSE
active_up	3	24952961	A high-resolution spatiotemporal atlas of gene expression of the developing mouse brain.	Pubmed	3.82E-49	4.48E-44	5.98E-43	1.34E-43	326	1937	FALSE
active_up	Mouse Phenotype	MP:0002420	abnormal adaptive immunity	NA	4.55E-107	3.58E-103	3.42E-102	3.58E-103	532	1481	TRUE
active_up	2	HP:0002846	Abnormal B cell morphology	NA	1.72E-13	3.89E-10	3.68E-09	1.25E-09	101	352	FALSE
active_up	Mouse Phenotype	MP:0002459	abnormal B cell physiology	NA	1.02E-43	3.84E-41	3.66E-40	8.06E-40	224	613	FALSE
active_up	Mouse Phenotype	MP:0012382	abnormal blood cell physiology	NA	8.09E-104	1.27E-100	1.22E-99	6.37E-100	538	1532	FALSE
active_up	Mouse Phenotype	MP:0002421	abnormal cell-mediated immunity	NA	2.88E-105	1.13E-101	1.08E-100	2.26E-101	523	1454	TRUE
active_up	Mouse Phenotype	MP:0003009	abnormal cytokine secretion	NA	2.91E-58	2.08E-55	1.99E-54	2.29E-54	261	665	FALSE
active_up	Mouse Phenotype	MP:0002462	abnormal granulocyte physiology	NA	4.74E-44	1.87E-41	1.78E-40	3.73E-40	129	250	TRUE
active_up	Mouse Phenotype	MP:0001545	abnormal hematopoietic system physiology	NA	4.23E-101	5.54E-98	5.29E-97	3.33E-97	552	1617	FALSE
active_up	Mouse Phenotype	MP:0001800	abnormal humoral immune response	NA	8.92E-46	3.90E-43	3.72E-42	7.02E-42	215	561	FALSE
active_up	Mouse Phenotype	MP:0001819	abnormal immune cell physiology	NA	5.37E-104	1.06E-100	1.01E-99	4.22E-100	518	1441	FALSE
active_up	Mouse Phenotype	MP:0002723	abnormal immune serum protein physiology	NA	2.35E-71	2.64E-68	2.52E-67	1.85E-67	398	1155	FALSE
active_up	Mouse Phenotype	MP:0001845	abnormal inflammatory response	NA	1.86E-43	6.66E-41	6.35E-40	1.46E-39	372	1301	FALSE
active_up	Mouse Phenotype	MP:0002419	abnormal innate immunity	NA	1.71E-65	1.35E-62	1.29E-61	1.35E-61	271	660	TRUE
active_up	Mouse Phenotype	MP:0008568	abnormal interleukin secretion	NA	2.12E-41	6.68E-39	6.37E-38	1.67E-37	187	477	FALSE
active_up	Mouse Phenotype	MP:0002442	abnormal leukocyte physiology	NA	2.17E-104	5.69E-101	5.43E-100	1.71E-100	513	1416	FALSE
active_up	1	HP:0002733	Abnormal lymph node morphology	NA	2.10E-17	1.52E-13	1.44E-12	1.52E-13	90	262	FALSE
active_up	Mouse Phenotype	MP:0000717	abnormal lymphocyte cell number	NA	1.43E-45	5.94E-43	5.67E-42	1.13E-41	389	1361	FALSE
active_up	Mouse Phenotype	MP:0002619	abnormal lymphocyte morphology	NA	3.54E-49	2.15E-46	2.05E-45	2.79E-45	416	1454	FALSE
active_up	4	HP:0004332	Abnormal lymphocyte morphology	NA	2.53E-13	3.89E-10	3.68E-09	1.84E-09	131	509	FALSE
active_up	Mouse Phenotype	MP:0003945	abnormal lymphocyte physiology	NA	9.19E-66	8.04E-63	7.67E-62	7.23E-62	348	978	FALSE
active_up	Mouse Phenotype	MP:0002451	abnormal macrophage physiology	NA	1.96E-41	6.43E-39	6.14E-38	1.54E-37	179	445	FALSE
active_up	Mouse Phenotype	MP:0008247	abnormal mononuclear cell morphology	NA	1.22E-49	8.02E-47	7.66E-46	9.63E-46	492	1838	FALSE
active_up	Mouse Phenotype	MP:0002452	abnormal professional antigen presenting cell physiology	NA	2.00E-70	1.96E-67	1.87E-66	1.57E-66	360	995	FALSE
active_up	Mouse Phenotype	MP:0020000	abnormal response to antigen	NA	6.13E-49	3.45E-46	3.29E-45	4.82E-45	258	718	FALSE
active_up	Mouse Phenotype	MP:0005025	abnormal response to infection	NA	3.73E-47	1.84E-44	1.75E-43	2.94E-43	252	706	FALSE
active_up	Mouse Phenotype	MP:0002444	abnormal T cell physiology	NA	8.49E-48	4.46E-45	4.25E-44	6.68E-44	224	584	FALSE
active_up	GO: Cellular Component	GO:0070161	anchoring junction	NA	4.62E-15	6.05E-13	4.62E-12	5.44E-12	200	987	FALSE
active_up	GO: Cellular Component	GO:0005604	basement membrane	NA	1.53E-16	2.58E-14	1.98E-13	1.81E-13	51	125	FALSE
active_up	ToppCell Atlas	c58a5dc0a0d74a21ca15ee8b7a0197de32afa045	Biopsy Control (H.)-Immune-Monocytes|Biopsy Control (H.) / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	1.11E-147	1.51E-144	1.66E-143	3.64E-143	152	200	FALSE
active_up	ToppCell Atlas	1c30eebbe16a331039a9063b93774b5daf518b6e	Bronchial Biopsy-Immune|Bronchial Biopsy / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	5.35E-175	1.75E-170	1.92E-169	1.75E-170	166	198	FALSE
active_up	ToppCell Atlas	bd828596c5b3fd5e4156f555e532f3de99d32f92	Bronchial Biopsy-Immune-Dendritic cells|Bronchial Biopsy / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	5.69E-163	3.73E-159	4.09E-158	1.86E-158	159	196	FALSE
active_up	ToppCell Atlas	b78d277a1d80ef27c11593ffc68ff8a8abae111f	Bronchial Brush-Immune|Bronchial Brush / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	3.67E-164	4.01E-160	4.40E-159	1.20E-159	160	197	FALSE
active_up	ToppCell Atlas	b4d42456a8cc96d87ad8ec0e550960f3b0a3752f	Bronchial Brush-Immune-Dendritic cells|Bronchial Brush / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	3.67E-164	4.01E-160	4.40E-159	1.20E-159	160	197	FALSE
active_up	5	CAGGTG V$E12 Q6	CAGGTG V$E12 Q6	TFBS	8.71E-28	1.91E-25	1.45E-24	9.54E-25	321	1950	FALSE
active_up	1	471	CD molecules|C-type lectin domain family	genenames.org	1.35E-67	7.04E-65	4.82E-64	7.04E-65	168	394	FALSE
active_up	3	590	CD molecules|V-set domain containing|Sialic acid binding Ig like lectins	genenames.org	5.05E-20	8.80E-18	6.02E-17	2.64E-17	59	163	FALSE
active_up	GO: Biological Process	GO:0001775	cell activation	NA	1.53E-89	1.62E-85	1.60E-84	1.62E-85	437	1410	FALSE
active_up	GO: Biological Process	GO:0007155	cell adhesion	NA	1.85E-80	6.54E-77	6.44E-76	1.96E-76	481	1735	FALSE
active_up	GO: Cellular Component	GO:0031252	cell leading edge	NA	2.45E-15	3.60E-13	2.76E-12	2.88E-12	123	507	FALSE
active_up	GO: Cellular Component	GO:0009986	cell surface	NA	8.24E-45	9.71E-42	7.43E-41	9.71E-42	310	1184	FALSE
active_up	GO: Biological Process	GO:0098609	cell-cell adhesion	NA	1.50E-46	8.86E-44	8.72E-43	1.60E-42	301	1112	FALSE
active_up	GO: Cellular Component	GO:0030055	cell-substrate junction	NA	5.81E-10	2.71E-08	2.07E-07	6.84E-07	98	445	FALSE
active_up	GO: Molecular Functio	GO:0008009	chemokine activity	NA	1.15E-08	1.41E-06	1.17E-05	2.67E-05	23	52	FALSE
active_up	GO: Molecular Functio	GO:0042379	chemokine receptor binding	NA	6.64E-08	6.45E-06	5.38E-05	1.55E-04	29	82	FALSE
active_up	GO: Biological Process	GO:0006935	chemotaxis	NA	8.74E-46	4.64E-43	4.57E-42	9.28E-42	251	851	FALSE
active_up	1	ctd:D002737	Chloroprene	CTD	2.10E-72	9.59E-68	1.09E-66	9.59E-68	378	1349	FALSE
active_up	GO: Molecular Functio	GO:0005518	collagen binding	NA	3.40E-11	6.62E-09	5.51E-08	7.94E-08	34	82	FALSE
active_up	GO: Cellular Component	GO:0005581	collagen trimer	NA	3.34E-14	3.93E-12	3.01E-11	3.93E-11	41	97	FALSE
active_up	GO: Cellular Component	GO:0062023	collagen-containing extracellular matrix	NA	9.61E-35	1.89E-32	1.44E-31	1.13E-31	168	532	FALSE
active_up	4	490	Collagens	genenames.org	2.77E-16	3.62E-14	2.47E-13	1.45E-13	27	46	FALSE
active_up	GO: Cellular Component	GO:0098644	complex of collagen trimers	NA	3.19E-10	1.56E-08	1.20E-07	3.75E-07	15	21	FALSE
active_up	ToppCell Atlas	5cfd9e600c417d7e7146a620a1871dde7163389b	control-Myeloid|control / Severity, Lineage and Cell class of Nasopharyngeal (NS) Samples from Patients and Controls	Upper Airway and Bronchi Atlas of COVID-19 Patients	9.67E-160	5.28E-156	5.79E-155	3.17E-155	158	198	FALSE
active_up	ToppCell Atlas	646a8d47dddffdfd2d8a62245ea6cd49f9510a1a	control-Myeloid-Non-resident Macrophage|control / Severity, Lineage and Cell class of Nasopharyngeal (NS) Samples from Patients and Controls	Upper Airway and Bronchi Atlas of COVID-19 Patients	3.15E-159	1.47E-155	1.62E-154	1.03E-154	157	196	FALSE
active_up	GO: Molecular Functio	GO:0015026	coreceptor activity	NA	6.99E-09	9.60E-07	8.00E-06	1.63E-05	28	71	FALSE
active_up	GO: Molecular Functio	GO:0045236	CXCR chemokine receptor binding	NA	3.55E-10	5.53E-08	4.60E-07	8.29E-07	14	18	TRUE
active_up	GO: Molecular Functio	GO:0005125	cytokine activity	NA	3.85E-08	4.09E-06	3.40E-05	8.99E-05	62	249	FALSE
active_up	GO: Molecular Functio	GO:0019955	cytokine binding	NA	2.95E-16	1.38E-13	1.15E-12	6.89E-13	58	151	FALSE
active_up	GO: Biological Process	GO:0001816	cytokine production	NA	1.09E-47	6.78E-45	6.67E-44	1.15E-43	303	1110	FALSE
active_up	GO: Molecular Functio	GO:0004896	cytokine receptor activity	NA	6.48E-14	2.16E-11	1.80E-10	1.51E-10	41	95	TRUE
active_up	GO: Molecular Functio	GO:0005126	cytokine receptor binding	NA	1.79E-10	2.99E-08	2.49E-07	4.19E-07	82	327	FALSE
active_up	GO: Cellular Component	GO:0030659	cytoplasmic vesicle membrane	NA	9.11E-12	5.65E-10	4.32E-09	1.07E-08	235	1304	FALSE
active_up	GO: Molecular Functio	GO:0008092	cytoskeletal protein binding	NA	7.52E-09	9.75E-07	8.12E-06	1.76E-05	205	1135	FALSE
active_up	4	int:DCN	DCN interactions	NA	1.03E-12	4.24E-09	4.36E-08	1.69E-08	25	43	FALSE
active_up	Mouse Phenotype	MP:0011182	decreased hematopoietic cell number	NA	8.37E-42	2.86E-39	2.73E-38	6.59E-38	451	1728	FALSE
